,GEKS,ons_item_no,i,period
3580,96.6680195946,310419.0,48.0,201519.0
3581,96.5348048771,310419.0,49.0,201520.0
3582,96.4227392082,310419.0,50.0,201521.0
3583,96.2982690001,310419.0,51.0,201522.0
3584,95.8088439864,310419.0,52.0,201523.0
3585,95.7142797729,310419.0,53.0,201524.0
3586,95.2777084544,310419.0,54.0,201525.0
3587,95.1990936719,310419.0,55.0,201526.0
3588,95.8752729801,310419.0,56.0,201527.0
3589,96.2162140142,310419.0,57.0,201528.0
3590,96.3669585475,310419.0,58.0,201529.0
3591,96.1316026986,310419.0,59.0,201530.0
3592,95.9896086521,310419.0,60.0,201531.0
3593,95.6252669734,310419.0,61.0,201532.0
3594,95.8602355028,310419.0,62.0,201533.0
3595,95.117972781,310419.0,63.0,201534.0
3596,94.1189104509,310419.0,64.0,201535.0
3597,92.4913282144,310419.0,65.0,201536.0
3598,91.8437738075,310419.0,66.0,201537.0
3599,91.0047238523,310419.0,67.0,201538.0
3600,91.5768616679,310419.0,68.0,201539.0
3601,91.2840306594,310419.0,69.0,201540.0
3602,91.696282614,310419.0,70.0,201541.0
3603,92.0957059192,310419.0,71.0,201542.0
3604,91.5881034231,310419.0,72.0,201544.0
3605,91.4421749671,310419.0,73.0,201545.0
3606,90.6986350608,310419.0,74.0,201546.0
3607,87.3849569483,310419.0,75.0,201547.0
3608,87.3027580132,310419.0,76.0,201548.0
3609,87.1318410223,310419.0,77.0,201549.0
3610,86.9149363643,310419.0,78.0,201550.0
3611,86.8623650489,310419.0,79.0,201551.0
3612,87.4562195462,310419.0,80.0,201552.0
3613,88.7473862779,310419.0,81.0,201601.0
3614,89.0368129911,310419.0,82.0,201602.0
3615,89.0146077095,310419.0,83.0,201603.0
3616,89.0733873572,310419.0,84.0,201604.0
3617,88.9364003879,310419.0,85.0,201605.0
3618,87.8234198094,310419.0,86.0,201606.0
3619,87.5965467781,310419.0,87.0,201607.0
3620,86.8173084008,310419.0,88.0,201608.0
3621,87.0878534962,310419.0,89.0,201609.0
3622,87.4143124633,310419.0,90.0,201610.0
3623,87.4014996462,310419.0,91.0,201611.0
3624,86.8093030522,310419.0,92.0,201612.0
3625,86.5856472235,310419.0,93.0,201613.0
3626,86.5756463269,310419.0,94.0,201614.0
3627,85.9795299223,310419.0,95.0,201615.0
3628,85.5797831285,310419.0,96.0,201616.0
3629,85.5161179978,310419.0,97.0,201617.0
3630,85.6837394433,310419.0,98.0,201618.0
3631,86.0791359794,310419.0,99.0,201619.0
3632,85.9883697829,310419.0,100.0,201620.0
3633,85.9637323795,310419.0,101.0,201621.0
3634,86.7636963387,310419.0,102.0,201622.0
3635,86.6660336079,310419.0,103.0,201623.0
3636,86.0925838549,310419.0,104.0,201624.0
3637,86.0778402186,310419.0,105.0,201625.0
3638,86.1004455907,310419.0,106.0,201626.0
3639,85.6349034047,310419.0,107.0,201627.0
3640,85.5302199076,310419.0,108.0,201628.0
3641,85.7255846413,310419.0,109.0,201629.0
3642,86.0505506376,310419.0,110.0,201630.0
3643,86.0782551824,310419.0,111.0,201631.0
3644,86.0797323699,310419.0,112.0,201632.0
3645,88.7939940126,310419.0,113.0,201644.0
3646,100.0,310421.0,0.0,201423.0
3647,99.4413000317,310421.0,1.0,201424.0
3648,99.2168723769,310421.0,2.0,201425.0
3649,99.1276241486,310421.0,3.0,201426.0
3650,98.4933194125,310421.0,4.0,201427.0
3651,98.2217210405,310421.0,5.0,201428.0
3652,100.715591575,310421.0,6.0,201429.0
3653,101.526364057,310421.0,7.0,201430.0
3654,100.224053883,310421.0,8.0,201431.0
3655,100.670455931,310421.0,9.0,201432.0
3656,99.4969587049,310421.0,10.0,201433.0
3657,98.5560367845,310421.0,11.0,201434.0
3658,98.3648759233,310421.0,12.0,201435.0
3659,97.1228942719,310421.0,13.0,201436.0
3660,96.9876154386,310421.0,14.0,201437.0
3661,99.392002378,310421.0,15.0,201438.0
3662,99.3983476811,310421.0,16.0,201439.0
3663,99.3548894682,310421.0,17.0,201440.0
3664,99.8186463934,310421.0,18.0,201441.0
3665,99.2783546398,310421.0,19.0,201442.0
3666,98.6366724663,310421.0,20.0,201443.0
3667,98.5261233905,310421.0,21.0,201444.0
3668,98.7520799535,310421.0,22.0,201445.0
3669,98.4617087588,310421.0,23.0,201446.0
3670,98.7165207123,310421.0,24.0,201447.0
3671,97.7805599855,310421.0,25.0,201448.0
3672,97.0919219196,310421.0,26.0,201449.0
3673,96.2765086952,310421.0,27.0,201450.0
3674,96.103155704,310421.0,28.0,201451.0
3675,97.1085753321,310421.0,29.0,201452.0
3676,98.6899461166,310421.0,30.0,201501.0
3677,98.8210961165,310421.0,31.0,201502.0
3678,98.7802446176,310421.0,32.0,201503.0
3679,98.8552586281,310421.0,33.0,201504.0
3680,98.2377348929,310421.0,34.0,201505.0
3681,98.214622876,310421.0,35.0,201506.0
3682,98.1024100011,310421.0,36.0,201507.0
3683,98.2420438232,310421.0,37.0,201508.0
3684,98.1037441302,310421.0,38.0,201509.0
3685,98.2994803601,310421.0,39.0,201510.0
3686,99.0504444119,310421.0,40.0,201511.0
3687,98.7093840369,310421.0,41.0,201512.0
3688,96.791225653,310421.0,42.0,201513.0
3689,96.6331575494,310421.0,43.0,201514.0
3690,96.7539008899,310421.0,44.0,201515.0
3691,97.4355146129,310421.0,45.0,201516.0
3692,97.6862883749,310421.0,46.0,201517.0
3693,97.5204692241,310421.0,47.0,201518.0
3694,97.4730324863,310421.0,48.0,201519.0
3695,97.2410662846,310421.0,49.0,201520.0
3696,97.517620019,310421.0,50.0,201521.0
3697,97.7194453668,310421.0,51.0,201522.0
3698,97.756839289,310421.0,52.0,201523.0
3699,97.8383205459,310421.0,53.0,201524.0
3700,96.6879374144,310421.0,54.0,201525.0
3701,95.7781102086,310421.0,55.0,201526.0
3702,96.5329429706,310421.0,56.0,201527.0
3703,96.5480428747,310421.0,57.0,201528.0
3704,95.764300036,310421.0,58.0,201529.0
3705,95.6432596865,310421.0,59.0,201530.0
3706,96.0380339151,310421.0,60.0,201531.0
3707,96.1711872666,310421.0,61.0,201532.0
3708,96.3737378242,310421.0,62.0,201533.0
3709,96.2167510606,310421.0,63.0,201534.0
3710,95.0501495141,310421.0,64.0,201535.0
3711,93.726501056,310421.0,65.0,201536.0
3712,93.4270692773,310421.0,66.0,201537.0
3713,92.6725811501,310421.0,67.0,201538.0
3714,93.2343612024,310421.0,68.0,201539.0
3715,92.6104467542,310421.0,69.0,201540.0
3716,91.3728849271,310421.0,70.0,201541.0
3717,91.4731818869,310421.0,71.0,201542.0
3718,91.4409504747,310421.0,72.0,201544.0
3719,91.2385937178,310421.0,73.0,201545.0
3720,90.7811265623,310421.0,74.0,201546.0
3721,87.2453518645,310421.0,75.0,201547.0
3722,87.087222076,310421.0,76.0,201548.0
3723,85.3900626297,310421.0,77.0,201549.0
3724,84.3543664875,310421.0,78.0,201550.0
3725,84.4143809731,310421.0,79.0,201551.0
3726,85.6714848633,310421.0,80.0,201552.0
3727,88.3623530949,310421.0,81.0,201601.0
3728,88.5262653112,310421.0,82.0,201602.0
3729,88.5402343371,310421.0,83.0,201603.0
3730,88.470322681,310421.0,84.0,201604.0
3731,88.6475388133,310421.0,85.0,201605.0
3732,87.4350518664,310421.0,86.0,201606.0
3733,87.0768659859,310421.0,87.0,201607.0
3734,86.7867892959,310421.0,88.0,201608.0
3735,86.0314897733,310421.0,89.0,201609.0
3736,85.9736061139,310421.0,90.0,201610.0
3737,86.0817242332,310421.0,91.0,201611.0
3738,86.0301201436,310421.0,92.0,201612.0
3739,85.8237361321,310421.0,93.0,201613.0
3740,86.526704984,310421.0,94.0,201614.0
3741,85.7820928781,310421.0,95.0,201615.0
3742,85.4581283983,310421.0,96.0,201616.0
3743,85.2662000589,310421.0,97.0,201617.0
3744,85.2409076001,310421.0,98.0,201618.0
3745,84.8286720202,310421.0,99.0,201619.0
3746,84.6440337949,310421.0,100.0,201620.0
3747,85.354728929,310421.0,101.0,201621.0
3748,85.6211857751,310421.0,102.0,201622.0
3749,86.2162431295,310421.0,103.0,201623.0
3750,85.4109596766,310421.0,104.0,201624.0
3751,85.2373217395,310421.0,105.0,201625.0
3752,85.0912855947,310421.0,106.0,201626.0
3753,84.711147085,310421.0,107.0,201627.0
3754,85.0223032874,310421.0,108.0,201628.0
3755,85.0647924107,310421.0,109.0,201629.0
3756,85.6483796598,310421.0,110.0,201630.0
3757,85.8067663864,310421.0,111.0,201631.0
3758,85.7431713374,310421.0,112.0,201632.0
3759,88.0238981151,310421.0,113.0,201644.0
3760,100.0,310427.0,0.0,201423.0
3761,99.3380609728,310427.0,1.0,201424.0
3762,99.2231838136,310427.0,2.0,201425.0
3763,99.3636610881,310427.0,3.0,201426.0
3764,98.6475586193,310427.0,4.0,201427.0
3765,98.1981285366,310427.0,5.0,201428.0
3766,100.59465547,310427.0,6.0,201429.0
3767,101.378896628,310427.0,7.0,201430.0
3768,100.568369925,310427.0,8.0,201431.0
3769,100.627428105,310427.0,9.0,201432.0
3770,99.7075290384,310427.0,10.0,201433.0
3771,100.147449708,310427.0,11.0,201434.0
3772,100.41565997,310427.0,12.0,201435.0
3773,99.823238049,310427.0,13.0,201436.0
3774,99.9609386463,310427.0,14.0,201437.0
3775,101.059748165,310427.0,15.0,201438.0
3776,101.308354444,310427.0,16.0,201439.0
3777,101.425711041,310427.0,17.0,201440.0
3778,101.052492363,310427.0,18.0,201441.0
3779,100.516381101,310427.0,19.0,201442.0
3780,99.9199134598,310427.0,20.0,201443.0
3781,98.4585698196,310427.0,21.0,201444.0
3782,97.8402813895,310427.0,22.0,201445.0
3783,96.9540026234,310427.0,23.0,201446.0
3784,97.3281810685,310427.0,24.0,201447.0
3785,96.619225801,310427.0,25.0,201448.0
3786,96.1303179974,310427.0,26.0,201449.0
3787,96.7041787408,310427.0,27.0,201450.0
3788,96.4811452575,310427.0,28.0,201451.0
3789,97.3607964327,310427.0,29.0,201452.0
3790,100.002920652,310427.0,30.0,201501.0
3791,101.880496648,310427.0,31.0,201502.0
3792,101.570177587,310427.0,32.0,201503.0
3793,101.652100178,310427.0,33.0,201504.0
3794,101.622549935,310427.0,34.0,201505.0
3795,101.491769776,310427.0,35.0,201506.0
3796,100.795117184,310427.0,36.0,201507.0
3797,100.188771632,310427.0,37.0,201508.0
3798,99.5269539656,310427.0,38.0,201509.0
3799,99.9838434312,310427.0,39.0,201510.0
3800,100.476747245,310427.0,40.0,201511.0
3801,99.7281639913,310427.0,41.0,201512.0
3802,97.3862421828,310427.0,42.0,201513.0
3803,97.5381960656,310427.0,43.0,201514.0
3804,98.3210406317,310427.0,44.0,201515.0
3805,99.5736502346,310427.0,45.0,201516.0
3806,99.6309915372,310427.0,46.0,201517.0
3807,99.4376418553,310427.0,47.0,201518.0
3808,99.7769973442,310427.0,48.0,201519.0
3809,99.9620748945,310427.0,49.0,201520.0
3810,99.9259804104,310427.0,50.0,201521.0
3811,99.5102581731,310427.0,51.0,201522.0
3812,99.2880754482,310427.0,52.0,201523.0
3813,99.3928891492,310427.0,53.0,201524.0
3814,99.9947511398,310427.0,54.0,201525.0
3815,100.428522216,310427.0,55.0,201526.0
3816,99.5627031829,310427.0,56.0,201527.0
3817,99.1828178847,310427.0,57.0,201528.0
3818,98.4558361425,310427.0,58.0,201529.0
3819,98.4304949769,310427.0,59.0,201530.0
3820,98.4570485165,310427.0,60.0,201531.0
3821,98.7314032847,310427.0,61.0,201532.0
3822,98.1101973354,310427.0,62.0,201533.0
3823,97.129606175,310427.0,63.0,201534.0
3824,97.4707159277,310427.0,64.0,201535.0
3825,97.1685564363,310427.0,65.0,201536.0
3826,98.2653302486,310427.0,66.0,201537.0
3827,99.477374572,310427.0,67.0,201538.0
3828,99.4914780103,310427.0,68.0,201539.0
3829,99.7820530182,310427.0,69.0,201540.0
3830,99.7331581476,310427.0,70.0,201541.0
3831,99.8545755803,310427.0,71.0,201542.0
3832,97.9678804597,310427.0,72.0,201544.0
3833,97.491178819,310427.0,73.0,201545.0
3834,96.0742057677,310427.0,74.0,201546.0
3835,94.7891916466,310427.0,75.0,201547.0
3836,94.4502592217,310427.0,76.0,201548.0
3837,92.1648251149,310427.0,77.0,201549.0
3838,91.3178053972,310427.0,78.0,201550.0
3839,92.2951924202,310427.0,79.0,201551.0
3840,93.4966397038,310427.0,80.0,201552.0
3841,98.571052755,310427.0,81.0,201601.0
3842,100.409662616,310427.0,82.0,201602.0
3843,99.793587882,310427.0,83.0,201603.0
3844,99.1180809485,310427.0,84.0,201604.0
3845,97.8930544171,310427.0,85.0,201605.0
3846,97.2517462063,310427.0,86.0,201606.0
3847,98.0054195736,310427.0,87.0,201607.0
3848,97.6382673565,310427.0,88.0,201608.0
3849,97.2797479075,310427.0,89.0,201609.0
3850,97.8571543667,310427.0,90.0,201610.0
3851,98.0407221701,310427.0,91.0,201611.0
3852,96.5811623339,310427.0,92.0,201612.0
3853,95.3031651782,310427.0,93.0,201613.0
3854,96.2788311181,310427.0,94.0,201614.0
3855,96.3521904435,310427.0,95.0,201615.0
3856,96.4566064674,310427.0,96.0,201616.0
3857,94.7548429462,310427.0,97.0,201617.0
3858,94.4115043535,310427.0,98.0,201618.0
3859,95.2110489839,310427.0,99.0,201619.0
3860,94.6073360257,310427.0,100.0,201620.0
3861,96.5337649443,310427.0,101.0,201621.0
3862,97.3400706745,310427.0,102.0,201622.0
3863,96.8979616533,310427.0,103.0,201623.0
3864,95.5579668437,310427.0,104.0,201624.0
3865,96.5862675222,310427.0,105.0,201625.0
3866,96.7990776505,310427.0,106.0,201626.0
3867,97.6486645609,310427.0,107.0,201627.0
3868,97.9636159447,310427.0,108.0,201628.0
3869,97.894694388,310427.0,109.0,201629.0
3870,95.3862095607,310427.0,110.0,201630.0
3871,94.8086584898,310427.0,111.0,201631.0
3872,94.8117022616,310427.0,112.0,201632.0
3873,95.2289708683,310427.0,113.0,201644.0
